913,0.0364402
137,0.0742788
804,0.032728
846,0.0469532
827,0.0262534
249,0.0491434
832,0.0708274
134,0.0896665
324,0.0783646
889,0.0380093
707,0.0748536
545,0.0982358
535,0.0511799
653,0.0482013
757,0.039935
861,0.0973699
927,0.0546629
780,0.0663056
830,0.0635443
30,0.0645088
254,0.0549449
927,1.20922
720,0.0958126
99,0.0448899
459,0.0600914
891,0.0608168
507,0.0917375
455,0.0868093
75,0.023523
643,0.04559
982,0.039745
69,0.063771
185,0.069228
435,0.046804
407,0.0584535
49,0.036862
624,0.0571015
579,0.0445727
958,0.0788117
717,0.050976
809,0.0480229
788,0.0728044
911,0.0693763
2,0.0931436
181,0.0759663
276,0.0788909
779,0.0954548
296,0.0608657
478,0.0420936
831,0.0910841
422,0.0471092
930,0.0809472
166,0.0564267
161,0.0636583
125,0.0794393
277,0.0483659
453,0.0528485
121,0.0825113
53,0.0586989
578,0.0971171
101,0.0898729
516,0.0848704
645,0.0909304
404,0.099098
219,0.047228
631,0.0678247
908,0.0494504
107,0.0959494
61,0.0489073
646,0.0598713
747,0.0642318
266,0.0940898
820,0.0266576
38,0.042069
173,0.0479836
178,0.0445308
740,0.0847315
763,0.0629931
53,0.0818388
110,0.040276
126,0.097107
410,0.0720217
682,0.0781048
698,0.0945429
830,0.0668309
308,0.0883321
353,0.0368436
959,0.0534467
899,0.0248823
655,0.0368693
111,0.0595516
702,0.0333609
321,0.0542068
384,0.0394643
309,0.0961561
919,0.0505914
789,0.0531798
776,0.0844075
615,0.0399414
126,0.0662576
532,0.0452104
492,0.0762495
492,0.0884077
55,0.0635414
270,0.0781052
178,0.0245735
397,0.0719254
446,0.0717327
102,0.0529979
841,0.0328195
268,0.0838729
385,0.0837811
547,0.0686026
228,0.0533592
73,0.0529665
649,0.0375053
660,0.058616
150,0.0506517
787,0.086977
911,0.0972569
634,0.0101312
427,0.0723261
989,0.025288
415,0.0615919
175,0.025843
199,0.0962827
891,0.0480449
103,0.00756697
699,0.0948409
185,0.0812746
649,0.0588789
75,0.054856
556,0.0261789
249,0.0452306
662,0.0336248
896,0.0235465
545,0.0248442
357,0.0511799
380,0.0985334
645,0.0819916
639,0.0739066
210,0.072453
699,0.0944603
240,0.0811265
150,0.0492788
702,0.0490699
363,0.0512815
56,0.0721864
856,0.0733126
610,0.0698259
143,0.0510001
277,0.0549834
148,0.0669529
737,0.0247544
323,0.0689728
8,0.0822746
835,0.0498607
344,0.0702303
754,0.0521986
591,0.0642044
155,0.0446908
411,0.0741784
903,0.0793897
560,0.0353156
798,0.0408198
168,0.064808
420,0.0966934
439,0.0643752
703,0.0708283
53,0.0432833
259,0.0459109
686,0.0570661
500,0.0835066
659,0.0704261
342,0.0878069
710,0.0623675
659,0.0972253
315,0.0425613
957,0.0313556
262,0.0470886
328,0.0750827
629,0.0591975
58,1.34727
36,0.0834913
530,0.0730047
134,0.0595256
505,0.0726319
629,0.0208624
58,0.0212592
244,0.0902492
222,0.0891062
1,0.043689
65,0.0546682
602,0.0400806
50,0.0704221
172,0.0434413
918,0.0553633
330,0.0567837
641,0.0684444
6,0.055549
302,0.0137784
546,0.0576624
669,0.0747984
810,0.0515577
244,0.0800124
161,0.0468498
56,0.0334576
728,0.0745066
779,0.0700158
240,0.0781091
614,0.0958499
161,0.0700242
572,0.0880969
180,0.0793983
172,0.0997522
922,0.0342394
769,0.0312653
425,0.0316731
901,1.10262
789,0.0598532
500,0.0636719
968,0.0915555
753,0.0726152
900,0.0316045
617,0.0145362
868,0.0549821
383,0.0418193
452,0.0726163
875,0.0811221
124,0.0842573
408,0.0487602
753,0.0494388
819,0.0958526
700,0.0890959
464,0.097986
137,0.0956594
911,0.0528604
566,0.0859253
724,0.0989399
138,0.0445423
877,0.0319761
25,0.0865922
566,0.0663676
268,0.0721933
713,0.0569836
237,0.0752711
341,0.0826218
704,0.0484758
314,0.0382221
12,0.0712395
730,0.0844064
185,0.0910515
754,0.0710733
110,0.0932465
827,0.0721844
938,0.0211988
890,0.0545456
682,0.0836662
916,0.0725382
779,0.0500858
396,0.0833268
565,0.0944448
138,0.0703724
43,0.064285
214,0.0319371
310,0.0701858
565,0.0544765
435,1.31949
518,0.0607078
74,0.0503269
861,0.072658
838,0.0780251
819,0.0360532
574,0.097493
304,0.0233496
703,0.0398957
767,0.0472036
146,0.0596791
281,0.0773022
471,0.0977472
521,0.0603605
909,0.0740619
589,0.0233348
185,0.0501009
371,0.0792025
495,0.0360247
395,0.0439375
554,0.0271531
988,0.0576358
158,0.0361442
787,0.050369
410,0.0723277
537,0.0918241
397,0.0557313
412,0.021768
377,0.0547417
377,0.0261035
645,0.0920772
649,0.0959667
65,0.0813446
156,0.0429361
829,0.0542293
927,0.955387
393,0.0839666
168,0.062328
714,0.066013
658,0.096169
567,0.0267032
550,0.0830139
870,0.0712637
801,0.0211005
897,0.0469694
109,0.0766157
563,1.32671
922,0.055315
274,0.0843943
430,0.0568357
156,0.0660891
400,0.0554022
120,0.0471286
618,0.0636046
392,0.0714098
161,0.0722286
651,0.0648089
146,0.0491649
505,0.0636655
306,0.0627423
398,1.11978
550,0.0404252
461,0.0679466
169,0.0447303
507,0.039778
106,0.0292628
550,0.0752078
901,1.06642
767,0.0724805
892,0.0176552
707,0.068909
891,0.0817029
356,0.0560083
873,0.0871874
127,0.0743266
716,0.0486258
929,0.0461679
210,0.0536733
686,0.0791088
210,1.30809
479,0.0289106
626,0.051905
419,0.065666
682,0.050412
679,0.0419423
802,0.039347
907,0.0488075
995,0.0604429
678,0.0642945
394,0.0395517
413,0.0518772
174,0.0891204
445,0.0309717
820,0.0826763
75,0.0657767
730,0.0591659
769,0.0929896
715,0.0767431
587,0.0497681
610,0.0491579
309,0.0970505
826,0.0565949
297,0.0560976
249,0.0879287
896,0.0446071
901,1.3138
666,0.0560659
297,0.0510548
357,0.0289062
302,0.0716714
801,0.0423211
528,0.0979206
166,0.0646555
837,0.0327629
714,0.0668839
667,0.0801316
682,0.0839387
97,0.0368919
580,0.0832878
452,0.0761026
229,0.0598554
310,0.0559845
951,0.094954
907,0.0939662
682,0.0618041
452,0.0434614
850,0.0318737
857,0.0784518
451,0.0525644
435,1.48155
280,0.0583432
392,0.0733362
45,0.0488833
528,0.0438184
825,0.0995014
542,0.0119628
161,0.0627751
704,0.0686013
552,0.0412258
884,0.0835982
996,0.0883422
901,1.17556
64,0.0855841
8,0.0802737
952,0.0219293
722,0.0418941
968,0.0687157
250,0.0920978
172,0.08133
340,0.0817259
578,0.074683
74,0.0733778
772,0.0774118
682,0.0809023
319,0.0530433
3,0.09108
791,0.0820729
160,0.0395211
757,0.0529507
595,0.0609926
526,0.0973621
396,0.088693
262,0.0956442
49,0.0410173
667,0.0671654
788,0.059415
184,0.0492588
359,0.0927343
206,0.0827127
362,0.0731341
901,1.04538
567,0.0764684
306,0.0539907
658,0.0618298
639,0.0407785
125,0.0193005
578,0.0807059
4,0.034434
605,0.0845997
830,0.0632116
100,0.0405318
662,0.0787528
427,0.0780289
453,0.0530389
547,0.0480001
94,0.0262294
193,0.0760961
259,0.094529
872,0.0858277
651,0.0677713
696,0.0346918
959,0.0940474
984,0.0446995
658,0.0590029
106,0.0842647
471,0.038666
827,0.0818024
155,0.0306664
852,1.42476
265,0.078661
437,0.0940196
388,0.078642
156,0.0727136
502,0.0436712
150,0.0470062
739,0.0654444
37,0.0268743
309,0.0700835
460,0.0523137
813,0.058779
511,0.0880908
945,0.0986684
432,0.0435478
305,0.0599923
466,0.0753342
899,0.0542832
500,0.0881558
576,0.0723797
877,0.0837349
949,0.0734534
259,0.0211222
787,0.0598709
117,0.0533459
527,0.0921444
511,0.0686821
953,0.0480846
758,0.0457092
970,0.0956179
981,0.0707779
457,0.0619949
772,0.0546923
425,0.0937271
702,0.0932036
491,0.0985522
297,0.056003
908,0.0807428
782,0.0780159
671,0.0808428
959,0.0594525
57,0.0816073
86,0.0496234
308,0.0904491
374,0.0976589
290,0.0787326
180,0.0663045
382,0.0650504
533,0.0535751
256,0.0707828
760,0.0509088
796,0.0818074
651,0.0739578
630,0.0583498
210,1.306
678,0.0696184
938,0.058154
543,0.0674275
789,0.047089
472,0.026044
546,0.0525522
898,0.0256498
351,0.0582107
351,0.0534029
971,0.0935899
200,0.0433949
641,0.0261858
364,0.049686
721,0.0616311
70,0.0921559
756,0.0819164
908,0.0516776
355,0.049285
547,0.0279824
927,1.17171
168,0.0804774
639,0.073598
43,0.0810794
927,1.28199
53,0.0300176
852,0.0769985
186,0.0453785
670,0.0633359
758,0.0418616
229,0.0386036
523,0.0560594
236,0.0712605
971,0.0571766
924,0.0567511
547,0.0598173
850,0.0872708
261,0.0785057
711,0.024786
460,0.0324839
260,0.0595507
205,0.0656673
818,0.0793187
495,0.0285033
322,0.0592618
975,0.0761604
210,1.04021
188,0.0598405
82,1.08197
612,0.0953793
878,0.0598946
315,0.079952
111,0.0872985
156,0.0515048
670,0.0931648
313,0.0554301
970,0.0802946
316,0.0416572
411,0.058114
63,0.0682013
890,0.0693263
908,0.0473852
602,0.0729638
591,0.0180562
847,0.0803929
212,0.0328265
693,0.0828219
615,0.00564573
129,0.052681
236,0.0757196
104,0.0708716
922,0.0837019
240,0.0550748
53,0.0706658
634,0.0287752
526,0.0436504
740,0.0558095
155,0.0564846
974,0.0161186
439,0.0940026
147,0.0443058
251,0.068387
330,0.0188961
482,0.0163032
977,0.0417156
492,0.0381651
827,0.0793482
24,0.0481578
557,0.0777122
169,0.0481476
595,0.0332265
257,0.0361504
95,0.0858895
595,0.0369288
636,0.0483763
853,0.055506
995,0.0885999
270,0.0529629
198,0.0205843
592,0.0987313
435,1.44749
618,0.0957449
315,0.0191842
937,0.0749688
184,0.0459353
901,1.08741
435,0.0303813
446,0.0686083
318,0.0464228
30,0.0670852
958,0.0912824
161,0.0357869
302,0.0476502
558,0.0761813
549,0.089285
129,0.0257757
701,0.0891475
523,0.0632733
256,0.0572118
871,0.0682835
405,0.0796586
823,0.0553414
405,0.0859
523,0.0970128
524,0.0977692
194,0.0621701
88,0.032645
317,0.0201521
11,0.0854584
578,0.0545047
397,0.0608671
818,0.0636607
716,0.041811
166,0.0763585
203,0.0481948
721,0.0976274
103,0.0788067
405,0.055731
367,0.0616996
407,0.0798727
539,0.0371168
227,0.0292846
108,0.0592136
874,0.085199
25,0.0588171
369,0.0512263
484,0.0669415
527,0.0619766
867,0.0688201
704,0.0512273
520,0.0967003
748,0.0808695
112,0.0408658
315,0.0871248
53,0.0762119
234,0.093419
848,0.0150594
796,0.0264426
399,0.0349896
4,0.0559895
298,0.0722545
906,0.0802641
53,0.0661431
563,1.24172
102,0.0783318
405,0.0857315
261,0.0584675
99,0.0612982
178,0.0612423
58,0.0145569
547,0.0882031
942,0.0921679
460,0.0471362
755,0.0365793
593,0.0761809
526,0.0383229
679,0.0712277
207,0.080518
532,0.0562235
876,0.064933
857,0.0711107
907,0.0413777
450,0.0893665
377,0.0252348
765,0.0832892
861,0.068377
767,0.0351547
615,0.0886407
528,0.0721857
451,0.0505474
900,0.0664867
62,0.0823713
457,0.0905554
453,0.0742767
428,0.0678707
756,0.0508227
950,0.0543726
951,0.0667023
607,0.0919505
682,0.0822591
206,0.0435621
319,0.0274148
244,0.0515925
937,0.0858106
24,0.0176977
330,0.0438903
431,0.0287709
979,0.0801894
485,0.0816382
670,0.0423727
109,0.0491723
599,0.0754499
784,0.0520148
634,0.0202223
112,0.0192615
923,0.0478677
615,0.0239703
141,0.0287951
699,0.0806168
3,0.0399088
894,0.0421618
28,0.0528279
950,0.0361571
221,0.0853453
835,0.0924176
704,0.0976357
555,0.0778378
121,0.0393004
643,0.0745984
155,0.0523875
270,0.0880894
330,0.0700973
907,0.0517126
315,0.0742922
627,0.0393202
123,0.0534797
818,0.0655203
569,0.0218978
99,0.0565972
325,0.0430949
925,0.0431266
41,0.0877867
488,0.0610351
896,0.0336587
33,0.0708403
720,0.0760639
716,0.0357711
641,0.0532557
773,0.0995724
876,0.0700647
759,0.0817709
526,0.0778414
246,0.0276974
41,0.0541777
806,0.0398302
373,0.0922177
508,0.0845998
839,0.0818091
28,0.0508827
788,0.0926752
282,0.0642007
276,0.0597687
97,0.0709079
982,0.070592
